Date,Scale,Price,Category,Place,Selling_Type,Item_Name
2022-12-15,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-15,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-15,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-15,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-15,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-15,Per Kg,202.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-15,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-15,Per Kg,188.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-15,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-15,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-15,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-15,Per kg,170.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-15,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-15,Per kg,178.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-15,Per kg,170.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-15,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-15,Per Kg,200.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-15,Per kg,185.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-15,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-15,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-15,Per kg,215.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-15,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-15,Per Kg,187.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-15,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-15,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-15,Per Kg,200.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-15,Per kg,198.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-16,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-16,Per kg,203.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-16,Per kg,170.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-16,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-16,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-16,Per kg,168.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-16,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-16,Per Kg,202.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-16,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-16,Per kg,215.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-16,Per kg,185.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-16,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-16,Per Kg,215.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-16,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-16,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-16,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-16,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-16,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-16,Per kg,180.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-16,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-16,Per Kg,190.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-16,Per Kg,187.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-16,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-16,Per kg,185.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-16,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-16,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-16,Per Kg,200.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-16,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-16,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-16,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-16,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-19,Per Kg,200.0,Rice,Pettah,Wholesale,Nadu
2022-12-19,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-19,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-19,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-19,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-19,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-19,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-19,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-19,Per kg,172.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-19,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-19,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-19,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-19,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-19,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-19,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-19,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-19,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-19,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-19,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-19,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-19,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-19,Per Kg,205.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-19,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-19,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-19,Per kg,170.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-19,Per Kg,202.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-19,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-19,Per kg,199.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-19,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-19,Per kg,220.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-19,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-20,Per Kg,195.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-20,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-20,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-20,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-20,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-20,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-20,Per kg,170.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-20,Per kg,220.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-20,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-20,Per kg,185.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-20,Per kg,203.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-20,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-20,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-20,Per Kg,205.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-20,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-20,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-20,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-20,Per kg,175.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-20,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-20,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-20,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-20,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-20,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-20,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-20,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-20,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-20,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-20,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-20,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-20,Per Kg,200.0,Rice,Pettah,Wholesale,Nadu
2022-12-20,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-21,Per Kg,205.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-21,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-21,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-21,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-21,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-21,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-21,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-21,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-21,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-21,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-21,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-21,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-21,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-21,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-21,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-21,Per kg,220.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-21,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-21,Per kg,172.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-21,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-21,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-21,Per kg,173.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-21,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-21,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-21,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-21,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-21,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-21,Per Kg,202.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-21,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-21,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-21,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-21,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-22,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-22,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-22,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-22,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-22,Per kg,220.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-22,Per kg,180.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-22,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-22,Per kg,195.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-22,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-22,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-22,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-22,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-22,Per kg,180.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-22,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-22,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-22,Per kg,172.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-22,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-22,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-22,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-22,Per Kg,202.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-22,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-22,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-22,Per kg,169.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-22,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-22,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-22,Per Kg,203.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-22,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-22,Per Kg,200.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-22,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-22,Per Kg,230.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-22,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-23,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-23,Per Kg,200.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-23,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-23,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-23,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-23,Per Kg,203.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-23,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-23,Per kg,220.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-23,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-23,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-23,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-23,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-23,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-23,Per kg,168.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-23,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-23,Per kg,195.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-23,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-23,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-23,Per kg,203.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-23,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-23,Per Kg,230.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-23,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-23,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-23,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-23,Per kg,170.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-23,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-23,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-23,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-23,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-23,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-23,Per kg,180.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-27,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-27,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-27,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-27,Per Kg,228.0,Rice,Dambulla,Wholesale,Samba
2022-12-27,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-27,Per kg,230.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-27,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-27,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-27,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-27,Per kg,175.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-27,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-27,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-27,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-27,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-27,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-27,Per kg,195.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-27,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-27,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-27,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-12-27,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-27,Per Kg,203.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-27,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-27,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-27,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-27,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-27,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-27,Per kg,197.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-27,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-27,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-27,Per kg,205.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-27,Per kg,228.0,Rice,Dambulla,Retail,Nadu
2022-12-28,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-28,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-28,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-28,Per kg,205.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-28,Per kg,230.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-28,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-28,Per Kg,184.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-28,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-28,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-28,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-28,Per kg,190.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-28,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-28,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-28,Per Kg,203.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-28,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-28,Per kg,225.0,Rice,Dambulla,Retail,Nadu
2022-12-28,Per kg,198.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-28,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-28,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-28,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-28,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-28,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-12-28,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-28,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-28,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-28,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-28,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-28,Per kg,173.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-28,Per kg,183.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-28,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-29,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-29,Per Kg,202.0,Rice,Pettah,Wholesale,Nadu
2022-12-29,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-29,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-29,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-29,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-29,Per kg,172.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-29,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-29,Per kg,225.0,Rice,Dambulla,Retail,Nadu
2022-12-29,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-29,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-12-29,Per Kg,200.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-29,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-29,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-29,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-29,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-29,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-29,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-12-29,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-29,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-29,Per kg,190.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-29,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-29,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-29,Per kg,230.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-29,Per Kg,197.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-29,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-29,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-29,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-29,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-29,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-30,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-12-30,Per Kg,220.0,Rice,Pettah,Retail,Samba
2022-12-30,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-12-30,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-12-30,Per kg,188.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-12-30,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-12-30,Per kg,182.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-12-30,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu White
2022-12-30,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2022-12-30,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-12-30,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-12-30,Per Kg,200.0,Rice,Maradagahamula,Wholesale,Samba
2022-12-30,Per Kg,200.0,Rice,Pettah,Wholesale,Kekulu Red
2022-12-30,Per kg,206.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-12-30,Per kg,230.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-12-30,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-12-30,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-12-30,Per Kg,193.0,Rice,Pettah,Wholesale,Kekulu White
2022-12-30,Per kg,190.0,Rice,Dambulla,Retail,Kekulu (White)
2022-12-30,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2022-12-30,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2022-12-30,Per kg,225.0,Rice,Dambulla,Retail,Nadu
2022-12-30,Per kg,174.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-12-30,Per Kg,203.0,Rice,Pettah,Wholesale,Nadu
2022-12-30,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-12-30,Per Kg,193.0,Rice,Maradagahamula,Wholesale,Nadu
2022-12-30,Per kg,172.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-12-30,Per Kg,215.0,Rice,Pettah,Retail,Nadu
2022-12-30,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-12-30,Per Kg,183.0,Rice,Maradagahamula,Wholesale,Kekulu White
2023-01-02,Per Kg,210.0,Rice,Pettah,Retail,Kekulu White
2023-01-02,Per Kg,225.0,Rice,Narahenpita Economic Centre,Retail,Samba
2023-01-02,Per Kg,203.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2023-01-02,Per Kg,213.0,Rice,Pettah,Wholesale,Samba
2023-01-02,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2023-01-02,Per kg,172.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
